58	7	20	65	20	51	12	53	42	30	90	81	95	16	52	11	88	87	71	24	8	40	49	51	89	90	64	10	99	53	26	93	21	89	28	30	13	46	99	77	35	52	29	46	1	39	43	32	26	25	25	61	12	53	24	42	64	1	81	99	31	96	80	2	9	98	76	8	93	93	43	4	54	27	5	22	93	13	89	75	23	31	5	62	32	79	2	70	75	47	35	86	74	24	93	92	30	63	71	27	87	17	26	13	64	9	19	82	70	53	97	56	86	54	55	85	54	37	65	13	74	10	41	57	80	14	62	64	37	66	62	3	35	85	41	72	4	17	71	83	59	4	39	98	61	52	10	42	3	51	57	91	16	31	31	38	78	3	23	58	43	26	6	6	83	76	57	68	87	21	43	87	34	11	49	44	31	11	60	15	13	79	14	68	47	52	6	29	28	87	99	71	6	52	46	31	68	93	90	71
43	36	56	79	6	18	68	1	50	33	93	25	40	71	86	96	57	91	8	59	99	53	29	84	61	5	13	17	5	56	47	91	83	86	36	95	75	88	7	90	12	58	9	55	64	92	65	43	5	84	91	43	63	68	15	68	24	22	97	62	75	31	55	7	4	97	26	54	31	89	71	46	57	7	23	70	38	77	64	42	73	22	39	23	99	5	93	83	75	81	8	25	37	42	36	71	4	35	52	91	25	15	49	90	60	54	3	46	18	56	90	10	91	93	40	69	56	8	25	96	41	10	14	38	37	87	55	59	19	71	99	10	84	13	96	52	29	63	93	4	21	85	48	79	15	58	67	38	51	3	53	87	76	74	53	15	64	31	16	2	55	95	41	91	80	9	47	88	94	3	16	96	23	72	45	34	64	82	56	15	53	40	85	19	96	23	9	78	18	40	27	31	71	49	7	17	53	35	41	74
79	64	88	53	63	14	90	92	25	13	54	45	22	95	58	28	29	30	35	72	21	77	51	53	67	34	22	49	98	20	82	27	29	88	42	13	93	70	34	54	48	77	84	82	18	81	43	81	69	6	4	61	61	29	23	86	83	16	34	80	58	48	23	57	53	20	88	5	67	81	71	53	47	11	45	30	62	93	5	18	19	11	83	46	30	33	16	43	95	23	77	90	52	5	37	30	26	25	40	65	49	57	59	66	35	30	51	76	41	56	43	26	96	26	63	83	13	23	51	52	6	59	89	30	36	10	41	99	23	63	3	10	45	37	18	83	89	95	45	65	14	76	89	51	79	59	31	88	83	2	33	30	85	70	76	16	20	38	5	43	20	24	74	26	32	5	27	96	55	76	59	62	52	49	52	5	22	57	25	21	16	7	95	36	1	62	92	70	94	18	40	77	43	51	25	20	70	52	19	22
45	93	4	10	42	85	23	34	19	85	78	65	78	8	4	42	28	62	50	7	45	68	98	57	66	89	88	40	6	12	4	87	83	89	45	67	94	37	99	13	41	70	99	78	12	2	60	71	53	99	59	25	83	9	16	45	47	85	54	93	29	55	65	26	48	68	22	74	84	41	83	44	83	70	94	56	25	23	51	10	23	58	12	68	68	60	77	11	91	11	55	51	69	80	48	43	10	65	49	71	6	83	87	87	71	36	98	36	9	32	47	42	57	61	62	30	67	94	70	49	54	3	63	46	3	44	32	10	30	44	76	99	30	23	48	72	41	71	66	28	37	86	50	41	9	21	15	8	6	70	73	56	9	95	44	69	65	57	75	80	63	44	48	98	80	66	25	8	4	11	58	90	42	57	46	89	48	74	96	34	25	46	99	61	74	15	66	53	37	33	65	55	96	3	70	61	61	39	50	87
70	21	12	32	93	38	7	77	68	34	72	80	16	21	76	20	59	9	92	20	93	76	86	46	70	1	95	53	10	65	20	3	88	43	90	52	7	24	39	11	86	27	37	71	5	8	72	16	5	71	89	21	21	48	27	7	67	93	45	32	85	87	76	86	63	92	11	75	54	33	4	33	23	95	82	45	31	30	88	43	19	55	73	2	47	87	63	76	90	70	61	6	32	3	7	36	18	82	44	52	27	70	7	39	86	17	75	24	43	98	87	78	83	57	5	41	27	32	28	26	91	18	21	94	59	73	42	73	60	8	29	82	86	13	18	95	24	63	53	56	24	32	70	70	48	85	24	8	66	23	91	97	8	62	45	83	36	89	2	77	37	42	93	97	35	58	4	75	31	63	63	69	23	36	60	96	15	59	56	61	84	66	3	70	30	90	49	86	76	38	75	34	33	88	80	13	57	55	96	99
85	66	36	27	81	81	45	21	89	27	31	4	76	88	74	25	82	51	68	32	92	54	95	24	21	68	12	91	67	20	8	52	28	81	45	6	66	82	60	90	43	92	99	20	99	45	60	12	35	26	89	56	39	17	45	23	36	14	88	58	87	14	85	7	18	75	82	28	98	74	90	16	9	99	50	99	80	12	11	71	15	67	64	26	59	3	79	27	17	1	34	25	64	26	91	7	60	86	95	23	61	17	99	81	53	91	10	21	19	10	28	33	14	52	48	62	38	91	27	52	9	13	88	51	59	49	3	66	33	29	17	73	75	9	43	88	38	60	68	36	96	34	90	42	99	72	5	71	11	51	90	6	59	25	85	23	15	94	2	89	1	70	31	74	57	25	69	61	37	16	86	99	87	75	15	70	41	77	55	54	26	16	61	69	90	26	53	31	3	26	7	8	19	76	14	20	87	10	77	47
80	61	99	88	2	13	56	15	46	39	55	2	92	23	41	52	6	96	50	6	39	51	4	21	19	27	2	53	51	25	70	55	77	80	18	79	77	32	35	77	23	88	74	59	63	26	49	53	12	76	23	81	10	63	48	64	44	73	76	59	14	2	29	96	66	14	48	58	55	41	89	36	98	6	93	33	42	17	1	62	99	14	77	30	72	68	40	6	74	49	2	6	65	71	74	17	9	5	41	63	86	89	75	18	29	90	6	45	40	55	64	33	79	1	65	17	64	51	77	9	22	56	70	94	62	86	6	77	48	67	15	60	49	17	24	66	15	13	13	5	78	83	72	81	98	35	38	50	98	49	80	9	58	75	43	42	84	4	29	84	41	21	66	28	37	2	13	51	23	27	46	99	29	37	13	93	60	95	91	3	42	92	85	78	6	26	91	52	26	41	60	64	50	62	27	49	77	3	90	13
1	78	7	52	24	25	70	26	98	33	19	35	47	68	57	31	30	58	42	19	10	75	82	99	80	42	73	34	3	77	2	18	73	20	24	25	4	5	15	56	14	78	74	45	71	25	87	98	47	47	39	92	22	31	75	67	94	79	45	38	72	20	73	2	86	69	81	37	3	34	22	91	48	74	13	38	30	89	32	94	61	93	64	70	6	38	38	24	88	82	14	93	57	29	58	77	93	12	58	56	74	75	12	67	20	44	86	18	34	67	31	63	12	14	24	10	64	94	96	9	43	88	93	32	54	39	39	24	55	92	94	58	41	22	36	59	83	81	96	33	27	68	23	24	66	84	1	76	7	83	63	33	78	57	82	94	65	88	90	11	82	44	67	59	40	33	8	88	61	28	37	71	24	39	98	23	39	99	34	7	33	60	77	48	95	28	80	87	39	98	93	21	54	71	16	12	80	81	93	5
13	67	14	81	89	39	85	77	2	94	41	60	79	27	70	58	51	72	43	88	97	65	4	16	30	15	16	98	59	27	48	79	90	45	74	22	23	7	87	51	56	7	77	78	78	61	52	78	28	92	34	93	44	86	69	48	31	59	62	61	99	26	31	36	19	37	19	4	63	78	98	83	91	2	1	78	90	27	40	11	46	15	81	38	60	14	89	39	96	1	69	43	95	2	16	95	75	74	7	83	35	31	94	59	54	47	94	16	14	82	95	15	22	19	46	67	70	26	92	84	10	7	98	55	95	87	70	47	19	28	49	98	48	18	55	34	49	20	56	55	10	19	76	37	52	34	14	1	35	68	19	8	79	13	37	75	55	43	61	20	93	80	91	35	90	61	61	92	29	23	11	61	52	25	82	2	99	88	87	95	48	85	3	74	66	13	13	70	8	70	66	35	66	55	1	38	2	84	27	23
96	49	32	18	23	58	15	70	22	21	76	20	91	61	65	83	36	37	33	28	86	92	4	88	40	9	25	49	85	10	11	56	97	55	14	30	76	81	82	99	87	86	5	6	1	42	2	51	98	14	11	64	21	68	1	8	80	97	71	80	72	6	53	69	17	88	49	37	37	70	91	9	30	99	56	23	74	9	77	52	87	3	2	83	72	83	88	24	16	44	11	84	27	90	48	73	91	43	22	10	76	19	24	15	62	86	91	14	71	48	22	16	22	55	4	58	95	37	21	77	22	7	59	83	46	35	99	77	35	29	12	71	19	68	99	42	37	25	50	96	74	45	38	76	31	60	18	40	34	11	4	39	89	28	68	38	63	28	46	12	9	12	57	99	5	33	53	7	71	11	46	53	32	79	23	36	30	30	61	58	22	29	46	5	57	5	51	49	40	18	10	33	92	75	18	96	40	18	91	32
26	8	99	42	22	46	1	26	98	96	77	43	64	41	75	71	85	41	40	98	22	76	15	97	57	74	95	69	28	34	53	70	79	36	7	74	63	37	76	64	16	4	69	70	91	9	13	10	15	54	43	38	13	40	41	48	10	83	10	86	39	40	85	74	54	38	58	99	76	51	11	94	89	68	68	55	94	91	85	46	57	58	91	75	26	6	64	61	18	20	34	58	13	55	68	47	62	31	36	7	62	20	14	45	62	16	52	85	26	26	13	88	35	18	44	83	86	16	86	16	90	21	52	41	57	72	32	63	3	83	91	61	57	30	56	4	46	68	10	90	14	52	57	55	76	67	60	55	52	26	11	64	40	37	88	88	19	66	13	40	56	42	6	55	20	59	74	91	5	79	42	48	21	46	38	40	9	12	66	37	74	15	12	15	92	79	72	40	72	71	30	44	85	95	35	98	88	36	32	20
50	42	18	42	60	95	24	69	17	97	91	94	57	10	76	28	51	94	42	49	13	74	49	60	99	3	22	23	15	6	77	84	66	60	39	53	61	38	88	90	91	1	34	66	85	18	98	96	9	66	33	30	31	74	30	17	81	6	83	26	27	38	63	92	22	63	10	78	42	31	42	71	83	67	81	71	21	12	31	68	27	41	10	25	60	57	3	30	87	69	35	26	16	57	11	28	41	41	21	68	75	19	95	29	16	55	71	95	85	36	27	2	11	23	70	71	78	40	35	81	53	9	39	25	74	64	62	2	98	14	1	2	49	50	72	17	61	86	53	96	71	20	50	43	19	67	14	56	16	72	58	31	74	5	21	6	76	99	30	19	30	6	39	54	99	48	82	57	21	90	16	86	22	68	33	98	72	36	14	96	23	35	11	38	34	48	41	83	6	42	31	40	45	10	63	96	87	29	68	4
56	34	88	25	89	84	99	59	23	32	76	2	89	94	91	98	64	20	83	68	81	14	90	64	42	61	47	58	74	20	76	25	61	34	25	24	64	65	39	85	44	83	11	75	23	36	44	37	83	17	31	61	21	87	92	26	14	21	22	23	83	81	60	54	96	56	68	74	29	51	70	34	92	84	95	24	36	21	16	80	1	6	84	60	6	99	29	42	40	79	31	82	62	4	69	11	34	96	25	59	99	6	43	45	47	14	90	25	31	19	86	46	27	59	12	85	79	33	59	7	52	93	52	89	55	92	53	57	5	10	84	11	58	5	84	38	19	47	28	33	64	39	32	43	89	47	33	84	10	82	26	93	43	8	7	67	11	44	35	17	10	41	67	59	71	70	61	81	32	21	3	81	65	29	3	23	78	53	25	84	54	56	70	74	34	31	1	35	82	92	16	2	82	92	8	7	26	52	71	16
88	55	90	43	88	71	2	74	89	89	26	22	86	69	42	56	79	22	97	58	37	53	32	43	86	14	76	25	96	45	50	13	89	86	71	75	13	26	3	69	2	61	58	10	76	63	57	69	48	48	6	10	57	83	64	13	9	7	79	46	59	64	48	44	62	37	84	7	14	50	92	38	22	71	76	99	79	79	59	44	66	32	58	99	81	78	34	29	34	97	35	30	59	3	18	75	58	5	40	18	81	39	16	96	36	80	26	2	80	30	26	2	92	3	37	56	60	64	64	5	98	59	78	36	93	32	80	50	39	76	4	20	69	33	35	16	95	4	70	91	12	76	68	2	97	50	76	29	84	15	86	72	17	9	45	87	90	72	66	60	82	69	12	87	18	14	70	96	22	60	26	24	33	35	33	11	83	78	29	6	58	69	69	17	87	33	30	14	5	9	41	94	9	46	86	60	61	78	67	43
37	69	16	11	95	48	43	51	71	29	78	69	53	66	60	58	74	17	71	94	35	81	80	72	36	5	39	49	62	17	74	94	97	52	71	50	3	68	90	72	84	34	41	62	93	80	55	90	17	8	29	57	74	33	29	56	26	69	63	82	77	72	39	38	73	14	62	32	72	53	31	63	18	78	76	54	38	10	40	28	41	50	65	92	44	83	74	40	60	87	74	69	66	3	90	37	18	63	44	65	71	97	50	18	10	36	80	63	86	62	5	3	52	89	81	33	39	47	13	39	24	76	73	22	46	44	54	52	29	9	88	61	12	89	65	72	38	60	17	7	86	81	10	46	58	70	60	20	14	16	88	71	57	20	53	64	52	13	53	96	61	91	24	14	39	71	39	94	94	76	19	51	22	48	6	93	19	95	74	81	83	31	2	13	62	19	86	38	20	24	83	35	34	60	76	7	64	94	55	74
92	16	22	3	23	47	51	94	78	28	4	52	26	92	10	22	17	71	37	86	46	98	48	89	98	37	56	88	37	17	69	66	18	21	83	14	24	77	33	38	65	3	44	55	29	13	1	14	95	47	73	12	81	3	6	26	92	62	7	67	89	74	31	76	57	91	76	75	52	48	11	23	66	26	53	51	96	96	5	92	5	78	41	34	73	24	46	50	69	1	71	59	14	31	79	57	52	4	52	91	37	17	98	88	66	28	31	62	74	73	56	85	43	26	39	80	90	68	4	8	31	10	69	52	36	53	31	52	79	81	53	74	74	98	45	28	48	82	32	55	81	14	21	45	99	96	10	78	62	66	32	88	5	46	25	4	47	93	2	81	54	82	4	83	24	71	49	61	97	48	42	4	56	46	41	98	68	48	98	28	56	92	30	78	93	10	18	2	79	71	37	9	12	96	51	4	95	17	39	62
94	68	22	24	1	59	37	34	54	73	94	96	37	73	8	2	79	76	50	17	63	85	19	8	9	74	11	28	88	91	48	64	36	11	88	85	93	72	56	33	9	43	43	32	77	69	47	7	9	73	94	74	99	92	21	31	76	37	13	93	38	83	63	80	26	69	63	27	24	17	84	14	50	91	78	58	72	81	20	7	54	10	6	72	65	30	68	32	55	11	68	4	78	69	33	4	80	5	71	77	37	36	2	90	11	9	81	45	99	87	77	26	72	80	3	70	72	50	81	4	91	77	45	26	38	49	37	52	52	60	78	6	58	20	59	27	94	14	60	57	54	7	76	26	88	92	39	76	33	72	20	80	20	75	70	89	58	86	19	16	14	52	87	48	30	74	17	74	45	19	84	20	86	30	83	96	84	16	36	22	7	67	56	95	69	51	69	65	67	72	31	52	45	57	69	58	15	19	38	31
99	9	30	1	82	98	42	13	15	8	64	1	9	81	4	36	27	91	55	65	48	99	60	65	92	68	69	12	99	56	87	49	54	67	78	25	87	5	90	19	59	19	32	15	94	4	7	89	44	19	97	44	6	25	41	71	81	41	36	68	59	19	27	64	41	70	1	79	35	9	21	66	6	29	89	17	42	95	8	8	9	55	3	12	30	44	16	48	46	28	17	89	8	47	85	13	25	16	71	19	21	94	97	34	88	54	76	72	15	49	94	90	40	87	69	64	88	98	39	62	51	54	80	40	32	85	14	51	45	10	61	49	76	23	48	1	45	32	64	84	11	92	29	29	3	87	43	35	29	21	44	34	6	47	17	38	60	46	4	41	33	87	30	79	18	25	48	65	35	43	10	70	20	91	14	5	28	38	45	25	18	79	13	2	59	79	87	36	72	41	52	38	54	6	52	8	68	42	80	60
93	36	69	53	78	3	87	72	55	72	62	31	13	28	57	41	27	57	71	20	46	42	55	87	28	65	91	6	1	43	17	66	21	55	97	69	18	70	95	89	68	26	30	80	93	32	79	78	67	66	42	41	22	63	8	8	42	82	65	96	82	31	33	88	81	67	18	83	2	6	40	32	32	15	16	1	55	68	96	33	83	98	70	67	79	20	44	3	23	9	66	24	16	55	62	5	44	97	52	9	41	24	53	92	75	60	15	90	64	19	20	84	97	39	14	86	52	30	48	28	88	65	97	11	15	83	67	1	45	50	7	61	55	35	64	84	32	57	55	80	58	21	84	51	96	49	74	68	38	97	12	90	60	99	37	28	23	12	53	81	55	43	40	87	58	48	43	2	11	15	91	65	63	50	56	52	10	39	72	24	91	77	50	40	35	38	52	41	33	42	55	18	85	37	52	47	16	81	83	34
57	79	62	69	69	36	24	44	89	85	41	59	2	71	18	55	20	60	73	70	50	47	99	45	50	35	21	17	95	69	21	77	63	88	17	14	44	82	4	73	96	42	24	42	59	24	12	57	59	15	10	13	30	99	80	18	25	11	15	60	36	5	13	51	82	47	12	79	1	20	67	17	38	18	31	45	75	96	33	12	22	86	74	33	94	21	61	53	58	60	81	50	78	58	42	14	41	36	87	19	54	59	42	98	90	99	30	86	6	4	7	21	90	8	23	19	11	95	60	88	73	34	26	40	24	74	66	73	15	97	35	86	99	25	69	73	47	56	35	52	16	83	54	29	87	50	75	62	22	17	57	38	60	85	64	18	52	47	29	16	25	55	64	37	86	72	38	68	25	36	72	39	78	6	66	41	77	20	82	19	66	72	93	54	1	10	63	60	46	5	97	76	77	66	19	37	86	25	28	36
88	18	36	77	71	36	8	71	92	23	35	22	38	64	10	34	37	47	74	93	64	64	43	40	23	26	96	43	43	62	31	84	56	28	2	6	33	31	38	66	98	49	97	62	74	40	80	71	70	83	36	98	59	44	94	61	75	52	88	17	42	12	20	14	41	33	74	69	71	66	15	12	26	11	53	89	61	81	22	62	87	5	53	23	19	2	57	24	26	74	32	41	67	39	29	77	52	84	51	12	64	6	94	40	79	13	21	14	92	73	65	94	52	80	11	75	96	1	21	39	11	48	95	23	16	88	79	66	66	63	53	3	27	52	83	33	2	9	46	86	7	96	90	33	51	95	60	33	34	52	33	68	79	32	42	69	18	64	4	8	65	76	12	50	43	54	21	1	96	16	62	48	37	19	78	69	45	78	73	38	45	49	6	51	86	70	42	22	79	62	87	12	6	36	59	24	56	43	98	62
9	11	49	64	95	61	11	98	38	14	31	18	4	78	22	63	87	54	80	99	32	33	46	1	1	49	9	24	10	52	1	33	96	68	11	56	66	73	56	30	99	9	61	80	19	78	7	38	99	32	89	45	27	36	38	2	56	16	76	97	64	88	15	96	49	20	13	6	3	86	58	3	58	9	67	66	62	70	91	92	35	25	71	9	34	58	22	56	61	54	23	33	94	30	58	67	73	19	18	39	35	87	50	99	80	39	58	45	15	95	92	36	33	89	93	41	81	24	59	93	43	19	78	93	64	21	94	21	91	30	77	54	44	43	95	19	1	28	9	34	94	4	49	46	55	55	53	68	23	58	16	25	33	36	80	36	46	48	76	93	50	40	20	21	18	55	69	56	9	36	36	39	79	48	97	65	39	81	37	80	90	71	60	32	3	75	34	22	66	91	75	93	34	78	13	8	47	4	70	88
92	46	21	68	35	87	85	62	92	17	40	15	56	1	3	91	23	6	16	45	97	51	19	99	64	68	11	97	98	86	44	46	78	69	64	4	26	14	75	66	53	41	23	88	6	76	78	50	34	61	90	90	97	10	99	40	39	3	61	11	33	90	2	9	35	52	55	64	3	88	11	37	92	70	19	75	35	92	45	42	13	30	14	69	70	17	97	29	71	10	12	18	64	73	70	34	15	11	87	69	74	79	73	50	49	52	74	58	60	15	61	38	86	72	15	16	7	83	4	21	67	80	97	57	22	22	44	52	58	10	5	70	32	92	90	53	52	22	88	15	42	86	15	36	67	93	7	38	71	78	38	85	80	60	72	64	1	85	38	24	72	62	97	15	73	22	36	28	69	92	99	45	88	2	51	55	49	34	41	49	28	96	36	88	74	54	38	7	49	97	54	83	15	10	85	28	21	21	42	93
62	10	60	26	51	12	87	43	37	25	83	87	83	43	82	4	48	33	73	34	62	11	59	50	10	88	8	79	61	53	26	87	33	58	16	49	25	78	4	13	88	48	48	87	80	15	44	14	40	88	95	76	57	77	21	89	46	23	35	3	1	91	62	93	9	16	61	90	54	41	91	70	3	82	50	58	4	20	37	62	95	84	35	64	37	95	63	80	16	87	13	13	9	96	66	62	72	49	71	53	37	58	34	66	31	12	69	14	86	57	3	21	6	73	39	52	2	5	89	13	48	48	11	44	58	16	37	20	78	49	91	30	74	87	63	29	2	11	94	43	21	95	56	3	99	21	51	52	8	95	37	77	64	47	18	68	53	55	12	23	98	5	64	88	49	8	41	94	72	20	27	48	55	93	81	7	7	94	5	74	2	2	59	20	74	68	83	38	77	53	88	72	71	56	6	41	20	32	41	38
22	71	32	20	65	29	15	28	13	16	44	62	91	9	33	96	97	30	62	98	34	17	16	60	7	9	54	54	79	99	94	70	53	20	18	3	54	47	37	70	81	94	70	54	9	99	69	43	92	20	60	17	90	24	48	14	52	73	88	80	64	31	3	58	49	33	58	99	89	19	67	14	84	41	51	18	25	52	44	36	52	72	56	54	44	92	73	18	16	24	65	72	99	57	47	76	93	31	73	72	97	63	90	1	24	79	2	46	51	87	98	96	42	26	16	8	79	68	6	27	42	55	98	68	15	45	25	99	75	20	91	10	18	55	86	21	83	87	42	90	61	29	79	33	54	84	24	7	38	75	69	22	44	84	52	1	92	42	90	4	28	20	76	79	54	29	65	32	50	5	32	81	96	15	97	73	86	24	88	38	27	46	72	43	34	31	80	64	23	34	9	36	47	15	19	25	38	87	70	62
63	1	59	7	90	99	48	71	42	31	59	53	79	28	71	65	52	37	47	40	85	71	97	71	26	37	85	8	2	21	52	36	83	94	17	12	63	49	31	68	43	31	76	93	2	43	58	4	56	3	59	49	56	61	66	53	72	15	19	19	52	82	36	24	48	82	97	16	80	83	17	86	39	4	72	86	5	73	47	29	5	66	85	68	70	75	67	96	77	93	56	95	76	67	39	75	95	86	37	43	56	28	70	23	49	55	84	70	13	59	8	31	41	25	39	19	67	51	49	52	51	15	7	78	40	36	34	41	44	36	42	7	94	77	16	78	42	31	98	87	58	78	50	39	51	77	39	82	72	52	11	77	44	15	95	88	43	75	53	32	35	31	61	55	90	17	94	18	5	67	61	70	78	26	88	63	72	90	8	84	84	96	73	28	10	27	10	49	47	95	31	9	97	58	24	40	83	3	34	10
82	62	67	5	56	26	75	36	92	51	61	58	74	42	71	11	75	78	14	19	73	50	76	68	62	88	31	61	63	66	84	47	96	10	6	41	26	51	44	45	40	95	71	98	68	26	32	47	5	42	51	20	81	5	6	74	39	82	81	31	93	42	25	57	17	33	70	78	18	58	14	82	82	88	34	94	75	25	75	46	34	11	85	14	95	35	66	89	47	81	79	39	15	82	15	50	57	87	97	29	1	11	66	35	89	63	95	73	38	54	64	91	50	89	70	90	14	68	73	28	75	37	39	1	28	35	67	65	73	88	81	51	76	41	81	36	81	98	89	67	34	4	85	95	55	15	95	26	50	77	16	10	3	92	76	29	63	78	91	32	91	84	86	58	30	65	79	71	32	57	3	97	53	69	55	80	15	10	36	61	89	30	73	30	66	64	97	36	96	24	28	3	10	20	33	99	62	8	47	69
75	22	77	63	93	43	23	26	1	66	15	90	79	58	39	18	60	28	80	31	78	39	78	64	96	73	80	56	3	76	68	36	79	21	87	92	75	79	68	23	57	98	72	79	37	92	66	92	93	43	36	6	27	80	31	3	34	4	68	91	25	71	78	9	69	41	40	18	38	1	61	62	19	31	5	76	72	45	88	88	88	67	74	81	76	51	9	91	33	81	44	65	9	6	45	44	5	26	28	90	9	65	21	91	26	56	27	1	26	4	97	38	37	19	4	26	71	6	28	38	9	73	7	36	86	37	71	48	72	20	87	73	32	87	3	36	27	89	94	65	68	11	51	31	40	4	56	26	31	84	26	93	4	65	15	61	26	29	81	47	57	62	57	23	51	67	82	93	20	70	81	31	72	42	6	95	73	43	37	96	80	17	36	84	91	92	12	93	51	83	52	50	72	54	66	24	79	59	47	39
4	19	87	17	78	57	59	6	69	13	70	37	30	64	99	37	63	74	36	37	16	11	39	97	10	77	8	43	87	6	69	5	58	99	32	55	7	26	79	75	61	56	9	96	70	17	80	8	45	45	72	23	23	43	7	62	96	77	37	8	15	54	52	13	56	68	98	33	39	21	63	60	86	13	60	50	25	29	5	77	19	25	5	18	83	26	27	47	29	74	32	7	19	25	55	59	21	10	48	49	47	15	59	64	7	54	38	10	57	59	57	23	46	52	96	30	81	19	73	27	87	99	13	71	71	61	26	86	18	9	43	93	27	91	80	24	61	62	42	6	53	23	77	19	59	41	81	22	30	60	93	78	3	25	26	55	5	56	80	6	27	54	74	37	86	73	56	3	78	27	2	63	9	22	31	94	55	45	29	14	10	49	94	41	9	86	1	97	23	5	7	36	44	14	13	25	13	76	68	74
27	31	51	82	44	16	89	88	33	33	73	51	71	96	78	49	3	42	75	2	85	90	28	37	4	41	14	8	21	32	25	82	15	32	46	44	84	38	43	40	27	67	79	17	52	77	90	41	29	86	99	23	34	19	69	65	10	93	17	80	52	69	2	15	64	82	23	7	68	38	97	73	94	77	66	15	84	63	11	43	87	96	10	12	57	94	82	30	18	30	10	90	35	83	92	98	59	62	76	27	29	54	61	92	62	99	3	97	45	20	33	4	61	27	46	4	98	10	84	54	71	6	87	89	63	49	71	67	65	10	38	53	63	54	20	5	59	81	33	51	70	45	33	29	44	18	12	59	36	42	32	31	71	26	6	48	56	70	22	7	87	60	38	34	94	87	49	7	11	56	97	70	86	10	79	58	41	78	43	31	64	26	41	19	38	31	56	36	1	40	51	53	28	70	98	16	8	27	14	95
80	13	15	65	99	30	58	58	93	38	36	42	51	62	46	51	92	74	24	35	8	78	25	19	56	80	16	22	66	52	55	20	34	27	59	81	96	17	74	65	94	94	96	19	51	18	92	68	25	84	41	51	45	89	88	10	59	19	28	33	27	30	84	18	49	55	89	75	6	62	36	68	89	99	55	99	80	53	2	22	49	68	72	37	33	52	27	55	20	24	4	93	85	10	89	79	66	80	35	84	7	35	33	21	79	76	60	99	10	28	49	94	85	94	51	93	17	19	80	22	92	64	61	35	78	77	38	35	70	69	65	10	39	99	30	20	27	92	53	13	44	16	77	9	98	98	50	9	59	8	92	19	43	67	26	43	49	29	47	34	48	5	74	51	48	41	63	3	52	31	30	44	42	88	25	7	40	73	93	65	68	31	75	69	72	68	65	47	77	26	61	84	48	12	45	16	24	85	93	77
33	46	65	2	7	77	92	11	37	99	53	99	82	92	92	31	15	81	68	11	49	74	94	54	2	82	81	2	42	22	84	53	43	99	6	93	99	44	95	48	59	72	29	87	75	80	67	41	55	80	8	75	77	41	49	19	48	19	21	99	75	52	32	29	40	30	58	55	16	68	14	52	59	16	4	68	19	15	3	51	59	21	28	54	19	96	79	96	37	49	16	40	20	29	41	57	84	30	35	38	33	66	72	62	63	33	92	73	7	52	16	25	5	35	62	72	92	79	94	34	2	58	99	73	34	81	69	17	71	57	59	55	38	57	63	95	5	15	67	2	87	86	11	71	46	48	53	72	65	57	25	89	86	32	6	69	4	37	41	31	10	91	47	97	68	4	16	34	34	37	18	17	19	39	32	67	64	74	28	54	54	20	86	15	18	90	6	35	14	74	38	59	24	52	57	57	92	50	35	47
69	37	14	38	10	5	31	72	33	29	67	74	21	55	49	17	68	11	30	44	63	20	57	95	55	7	78	37	49	10	40	83	98	36	30	66	94	75	14	34	89	54	86	32	16	24	69	16	4	34	40	47	15	8	96	31	37	37	93	36	42	38	40	48	67	33	5	30	71	88	7	43	51	24	9	83	48	59	20	73	46	56	19	83	7	2	74	34	10	15	34	25	9	28	81	47	87	99	42	53	72	89	13	92	24	46	85	25	76	4	71	71	81	37	26	44	32	65	31	17	72	92	37	97	43	69	11	97	94	17	19	45	83	86	39	39	39	53	6	58	15	63	6	65	15	97	59	80	88	14	66	24	20	82	78	83	83	7	47	92	92	10	50	41	64	56	46	56	96	15	32	59	33	46	25	46	69	11	62	84	3	41	18	64	57	43	72	6	5	2	19	15	68	81	6	6	10	96	8	70
98	6	3	61	56	33	92	17	51	64	91	33	88	82	56	73	33	40	61	7	40	51	6	11	63	8	11	48	16	62	70	2	56	73	52	64	16	94	51	48	26	19	81	82	1	59	99	85	92	53	74	28	42	42	2	13	27	76	53	40	1	46	16	85	84	53	2	66	90	38	83	90	70	7	69	44	15	11	72	53	71	83	3	73	96	86	22	10	73	16	30	5	29	81	90	6	8	96	61	93	27	44	3	9	3	79	99	61	11	66	72	98	25	27	79	41	22	79	50	73	97	29	38	83	17	57	51	63	56	29	95	61	36	70	32	34	45	58	65	92	87	37	28	21	32	51	82	59	24	58	91	77	38	30	66	94	4	73	47	80	42	50	28	58	46	11	25	61	56	1	44	79	2	78	79	38	99	29	39	45	12	67	87	92	9	91	23	63	93	36	99	11	17	8	45	46	59	94	39	28
42	1	21	99	68	16	3	18	11	82	54	62	98	24	76	93	82	72	99	38	95	73	17	53	51	76	66	49	78	26	57	90	98	54	99	81	52	20	59	83	21	19	27	48	11	66	26	3	77	30	3	58	53	34	44	93	99	1	41	56	77	44	36	38	37	62	49	4	1	41	1	91	26	82	7	58	57	81	64	59	36	81	93	17	65	3	78	50	40	87	93	70	24	82	73	3	76	67	8	92	33	33	67	73	8	61	88	40	38	16	63	36	93	77	46	38	11	15	70	33	84	9	8	19	12	79	97	75	21	51	27	24	61	45	77	46	56	66	21	1	92	4	6	74	78	46	42	70	86	30	73	82	27	11	27	41	18	33	18	22	30	27	25	84	26	35	23	39	4	45	58	3	85	85	90	18	14	22	68	66	52	12	1	48	59	64	35	83	81	74	51	5	8	4	73	92	4	20	83	80
